PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
"COMPUTER HARDWARE, PERIPHERALS                    ",VATICAN CITY,NA,NA,0.00
"COMPUTER HARDWARE, PERIPHERALS                    ",VENEZUELA,NA,NA,0.00
"COMPUTER HARDWARE, PERIPHERALS                    ",VIETNAM SOC REP,NA,NA,491.51
CONSUMER ELECTRONICS                              ,ARGENTINA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,AUSTRALIA,NA,NA,7.36
CONSUMER ELECTRONICS                              ,AUSTRIA,NA,NA,10.40
CONSUMER ELECTRONICS                              ,BAHARAIN IS,NA,NA,0.00
CONSUMER ELECTRONICS                              ,BANGLADESH PR,NA,NA,1.52
CONSUMER ELECTRONICS                              ,BELARUS,NA,NA,1.68
CONSUMER ELECTRONICS                              ,BELGIUM,NA,NA,16.41
CONSUMER ELECTRONICS                              ,BOSNIA-HRZGOVIN,NA,NA,0.00
CONSUMER ELECTRONICS                              ,BR VIRGN IS,NA,NA,0.11
CONSUMER ELECTRONICS                              ,BRAZIL,NA,NA,0.19
CONSUMER ELECTRONICS                              ,BRUNEI,NA,NA,0.00
CONSUMER ELECTRONICS                              ,BULGARIA,NA,NA,0.38
CONSUMER ELECTRONICS                              ,CAMBODIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,CAMEROON,NA,NA,0.04
CONSUMER ELECTRONICS                              ,CANADA,NA,NA,8.67
CONSUMER ELECTRONICS                              ,CHILE,NA,NA,0.04
CONSUMER ELECTRONICS                              ,CHINA P RP,NA,NA,3223.30
CONSUMER ELECTRONICS                              ,COLOMBIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,COSTA RICA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,COTE D' IVOIRE,NA,NA,0.00
CONSUMER ELECTRONICS                              ,CROATIA,NA,NA,0.09
CONSUMER ELECTRONICS                              ,CYPRUS,NA,NA,0.05
CONSUMER ELECTRONICS                              ,CZECH REPUBLIC,NA,NA,5.35
CONSUMER ELECTRONICS                              ,DENMARK,NA,NA,1.86
CONSUMER ELECTRONICS                              ,EGYPT A RP,NA,NA,0.14
CONSUMER ELECTRONICS                              ,ERITREA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,ESTONIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,ETHIOPIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,FINLAND,NA,NA,2.02
CONSUMER ELECTRONICS                              ,FRANCE,NA,NA,35.06
CONSUMER ELECTRONICS                              ,GEORGIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,GERMANY,NA,NA,70.30
CONSUMER ELECTRONICS                              ,GHANA,NA,NA,0.01
CONSUMER ELECTRONICS                              ,GREECE,NA,NA,0.04
CONSUMER ELECTRONICS                              ,GUATEMALA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,GUINEA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,HONDURAS,NA,NA,0.06
CONSUMER ELECTRONICS                              ,HONG KONG,NA,NA,538.62
CONSUMER ELECTRONICS                              ,HUNGARY,NA,NA,3.20
CONSUMER ELECTRONICS                              ,INDONESIA,NA,NA,32.11
CONSUMER ELECTRONICS                              ,IRAN,NA,NA,0.00
CONSUMER ELECTRONICS                              ,IRAQ,NA,NA,0.00
CONSUMER ELECTRONICS                              ,IRELAND,NA,NA,19.02
CONSUMER ELECTRONICS                              ,ISRAEL,NA,NA,77.06
CONSUMER ELECTRONICS                              ,ITALY,NA,NA,6.26
CONSUMER ELECTRONICS                              ,JAMAICA,NA,NA,0.02
CONSUMER ELECTRONICS                              ,JAPAN,NA,NA,136.97
CONSUMER ELECTRONICS                              ,JORDAN,NA,NA,0.00
CONSUMER ELECTRONICS                              ,KAZAKHSTAN,NA,NA,0.00
CONSUMER ELECTRONICS                              ,KENYA,NA,NA,0.01
CONSUMER ELECTRONICS                              ,KOREA DP RP,NA,NA,0.08
CONSUMER ELECTRONICS                              ,KOREA RP,NA,NA,304.92
CONSUMER ELECTRONICS                              ,KUWAIT,NA,NA,0.01
CONSUMER ELECTRONICS                              ,LAO PD RP,NA,NA,0.02
CONSUMER ELECTRONICS                              ,LATVIA,NA,NA,0.16
CONSUMER ELECTRONICS                              ,LIECHTENSTEIN,NA,NA,0.00
CONSUMER ELECTRONICS                              ,LITHUANIA,NA,NA,0.04
CONSUMER ELECTRONICS                              ,LUXEMBOURG,NA,NA,0.04
CONSUMER ELECTRONICS                              ,MACAO,NA,NA,0.04
CONSUMER ELECTRONICS                              ,MALAYSIA,NA,NA,241.06
CONSUMER ELECTRONICS                              ,MALDIVES,NA,NA,0.02
CONSUMER ELECTRONICS                              ,MALTA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,MARSHALL ISLAND,NA,NA,0.03
CONSUMER ELECTRONICS                              ,MAURITIUS,NA,NA,0.00
CONSUMER ELECTRONICS                              ,MEXICO,NA,NA,3.00
CONSUMER ELECTRONICS                              ,MOLDOVA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,MYANMAR,NA,NA,0.01
CONSUMER ELECTRONICS                              ,NEPAL,NA,NA,0.05
CONSUMER ELECTRONICS                              ,NETHERLAND,NA,NA,21.59
CONSUMER ELECTRONICS                              ,NETHERLANDANTIL,NA,NA,0.00
CONSUMER ELECTRONICS                              ,NEW ZEALAND,NA,NA,0.55
CONSUMER ELECTRONICS                              ,NIGERIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,NORWAY,NA,NA,1.55
CONSUMER ELECTRONICS                              ,OMAN,NA,NA,6.28
CONSUMER ELECTRONICS                              ,PANAMA REPUBLIC,NA,NA,0.00
CONSUMER ELECTRONICS                              ,PHILIPPINES,NA,NA,26.01
CONSUMER ELECTRONICS                              ,POLAND,NA,NA,1.16
CONSUMER ELECTRONICS                              ,PORTUGAL,NA,NA,2.61
CONSUMER ELECTRONICS                              ,QATAR,NA,NA,0.19
CONSUMER ELECTRONICS                              ,REUNION,NA,NA,0.00
CONSUMER ELECTRONICS                              ,ROMANIA,NA,NA,35.90
CONSUMER ELECTRONICS                              ,RUSSIA,NA,NA,0.59
CONSUMER ELECTRONICS                              ,RWANDA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,SAMOA,NA,NA,0.39
CONSUMER ELECTRONICS                              ,SAUDI ARAB,NA,NA,0.02
CONSUMER ELECTRONICS                              ,SENEGAL,NA,NA,0.00
CONSUMER ELECTRONICS                              ,SERBIA,NA,NA,0.01
CONSUMER ELECTRONICS                              ,SEYCHELLES,NA,NA,0.00
CONSUMER ELECTRONICS                              ,SIERRA LEONE,NA,NA,0.00
CONSUMER ELECTRONICS                              ,SINGAPORE,NA,NA,356.34
CONSUMER ELECTRONICS                              ,SLOVAK REP,NA,NA,0.20
CONSUMER ELECTRONICS                              ,SLOVENIA,NA,NA,1.79
CONSUMER ELECTRONICS                              ,SOUTH AFRICA,NA,NA,2.98
CONSUMER ELECTRONICS                              ,SPAIN,NA,NA,3.36
CONSUMER ELECTRONICS                              ,SRI LANKA DSR,NA,NA,2.38
CONSUMER ELECTRONICS                              ,SWAZILAND,NA,NA,0.02
CONSUMER ELECTRONICS                              ,SWEDEN,NA,NA,2.43
CONSUMER ELECTRONICS                              ,SWITZERLAND,NA,NA,4.98
CONSUMER ELECTRONICS                              ,TAIWAN,NA,NA,153.08
CONSUMER ELECTRONICS                              ,TANZANIA REP,NA,NA,0.02
CONSUMER ELECTRONICS                              ,THAILAND,NA,NA,246.04
CONSUMER ELECTRONICS                              ,TUNISIA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,TURKEY,NA,NA,0.97
CONSUMER ELECTRONICS                              ,U ARAB EMTS,NA,NA,272.82
CONSUMER ELECTRONICS                              ,U K,NA,NA,38.99
CONSUMER ELECTRONICS                              ,U S A,NA,NA,178.48
CONSUMER ELECTRONICS                              ,UKRAINE,NA,NA,0.01
CONSUMER ELECTRONICS                              ,UNSPECIFIED,NA,NA,0.02
CONSUMER ELECTRONICS                              ,URUGUAY,NA,NA,0.03
CONSUMER ELECTRONICS                              ,UZBEKISTAN,NA,NA,2.39
CONSUMER ELECTRONICS                              ,VENEZUELA,NA,NA,0.00
CONSUMER ELECTRONICS                              ,VIETNAM SOC REP,NA,NA,1064.58
CONSUMER ELECTRONICS                              ,ZIMBABWE,NA,NA,0.08
ELECTRODES                                        ,AUSTRALIA,KGS,605,0.03
ELECTRODES                                        ,AUSTRIA,KGS,88800,2.39
ELECTRODES                                        ,BELARUS,KGS,0,0.00
ELECTRODES                                        ,BELGIUM,KGS,160744,1.86
ELECTRODES                                        ,BRAZIL,KGS,175000,0.96
ELECTRODES                                        ,CANADA,KGS,16406,0.16
ELECTRODES                                        ,CHAD,KGS,0,0.00
ELECTRODES                                        ,CHINA P RP,KGS,6292902,33.47
ELECTRODES                                        ,CZECH REPUBLIC,KGS,69137,0.73
ELECTRODES                                        ,DENMARK,KGS,77080,0.17
ELECTRODES                                        ,DOMINICA,KGS,20,0.00
ELECTRODES                                        ,FINLAND,KGS,550,0.04
ELECTRODES                                        ,FRANCE,KGS,110782,2.96
ELECTRODES                                        ,GERMANY,KGS,1261975,16.81
ELECTRODES                                        ,GREECE,KGS,0,0.00
ELECTRODES                                        ,HONG KONG,KGS,15348,0.34
ELECTRODES                                        ,HUNGARY,KGS,7820,0.76
ELECTRODES                                        ,INDONESIA,KGS,901066,18.58
ELECTRODES                                        ,IRAN,KGS,1,0.00
ELECTRODES                                        ,ISRAEL,KGS,2,0.00
ELECTRODES                                        ,ITALY,KGS,405940,3.06
ELECTRODES                                        ,JAPAN,KGS,663092,8.57
ELECTRODES                                        ,JORDAN,KGS,0,0.00
ELECTRODES                                        ,KENYA,KGS,80,0.01
ELECTRODES                                        ,KOREA RP,KGS,1555950,10.10
ELECTRODES                                        ,KUWAIT,KGS,331,0.00
ELECTRODES                                        ,LUXEMBOURG,KGS,0,0.00
ELECTRODES                                        ,MALAYSIA,KGS,1043802,4.15
ELECTRODES                                        ,MEXICO,KGS,1625,0.09
